"id","make","model","year","class","trans","cyl","displ","hwy","cty","hwy.factor"
9290,"GMC","Sierra 1500 2WD",1992,"pickup","Manual",8,5,19,14,1
9291,"GMC","Sierra 1500 2WD",1992,"pickup","Auto",8,5.7,17,13,1
9292,"GMC","Sierra 1500 2WD",1992,"pickup","Manual",8,5.7,16,12,1
9293,"GMC","Sierra 1500 2WD",1992,"pickup","Manual",8,5.7,18,13,1
9294,"GMC","Sierra 1500 2WD",1992,"pickup","Auto",8,6.2,22,16,2
9295,"GMC","Sierra 1500 2WD",1992,"pickup","Manual",8,6.2,23,18,2
10296,"GMC","Sierra 1500 2WD",1993,"pickup","Auto",6,4.3,20,15,2
10297,"GMC","Sierra 1500 2WD",1993,"pickup","Manual",6,4.3,20,15,2
10298,"GMC","Sierra 1500 2WD",1993,"pickup","Manual",6,4.3,20,14,2
10299,"GMC","Sierra 1500 2WD",1993,"pickup","Manual",6,4.3,19,15,1
10300,"GMC","Sierra 1500 2WD",1993,"pickup","Auto",8,5,17,14,1
10301,"GMC","Sierra 1500 2WD",1993,"pickup","Manual",8,5,18,13,1
10302,"GMC","Sierra 1500 2WD",1993,"pickup","Auto",8,5.7,17,13,1
10303,"GMC","Sierra 1500 2WD",1993,"pickup","Manual",8,5.7,17,12,1
10304,"GMC","Sierra 1500 2WD",1993,"pickup","Manual",8,5.7,16,12,1
29040,"GMC","Sierra 1500 2WD",1993,"pickup","Auto",8,6.2,21,16,2
29041,"GMC","Sierra 1500 2WD",1993,"pickup","Manual",8,6.2,20,16,2
11245,"GMC","Sierra 1500 2WD",1994,"pickup","Auto",6,4.3,20,15,2
11246,"GMC","Sierra 1500 2WD",1994,"pickup","Manual",6,4.3,21,16,2
11247,"GMC","Sierra 1500 2WD",1994,"pickup","Manual",6,4.3,20,14,2
11248,"GMC","Sierra 1500 2WD",1994,"pickup","Manual",6,4.3,20,15,2
11249,"GMC","Sierra 1500 2WD",1994,"pickup","Auto",8,5,17,13,1
11250,"GMC","Sierra 1500 2WD",1994,"pickup","Manual",8,5,18,13,1
11251,"GMC","Sierra 1500 2WD",1994,"pickup","Auto",8,5.7,17,12,1
11252,"GMC","Sierra 1500 2WD",1994,"pickup","Manual",8,5.7,18,12,1
11253,"GMC","Sierra 1500 2WD",1994,"pickup","Manual",8,5.7,17,12,1
11254,"GMC","Sierra 1500 2WD",1994,"pickup","Auto",8,6.5,21,15,2
11255,"GMC","Sierra 1500 2WD",1994,"pickup","Auto",8,6.5,20,15,2
11256,"GMC","Sierra 1500 2WD",1994,"pickup","Manual",8,6.5,22,17,2
12207,"GMC","Sierra 1500 2WD",1995,"pickup","Auto",6,4.3,20,15,2
12208,"GMC","Sierra 1500 2WD",1995,"pickup","Manual",6,4.3,20,15,2
12209,"GMC","Sierra 1500 2WD",1995,"pickup","Manual",6,4.3,20,15,2
12210,"GMC","Sierra 1500 2WD",1995,"pickup","Auto",8,5,17,13,1
12211,"GMC","Sierra 1500 2WD",1995,"pickup","Manual",8,5,17,12,1
12212,"GMC","Sierra 1500 2WD",1995,"pickup","Manual",8,5.7,17,12,1
12213,"GMC","Sierra 1500 2WD",1995,"pickup","Manual",8,5.7,17,13,1
12214,"GMC","Sierra 1500 2WD",1995,"pickup","Auto",8,6.5,20,15,2
12215,"GMC","Sierra 1500 2WD",1995,"pickup","Auto",8,6.5,20,15,2
12216,"GMC","Sierra 1500 2WD",1995,"pickup","Manual",8,6.5,22,17,2
29564,"GMC","Sierra 1500 2WD",1995,"pickup","Auto",8,5.7,17,13,1
13009,"GMC","Sierra 1500 2WD",1996,"pickup","Auto",6,4.3,20,15,2
13010,"GMC","Sierra 1500 2WD",1996,"pickup","Manual",6,4.3,21,16,2
13011,"GMC","Sierra 1500 2WD",1996,"pickup","Auto",8,5,17,14,1
13012,"GMC","Sierra 1500 2WD",1996,"pickup","Manual",8,5,19,14,1
13013,"GMC","Sierra 1500 2WD",1996,"pickup","Auto",8,5.7,17,14,1
13014,"GMC","Sierra 1500 2WD",1996,"pickup","Manual",8,5.7,18,13,1
13015,"GMC","Sierra 1500 2WD",1996,"pickup","Auto",8,6.5,19,15,1
13740,"GMC","Sierra 1500 2WD",1997,"pickup","Auto",6,4.3,20,15,2
13741,"GMC","Sierra 1500 2WD",1997,"pickup","Manual",6,4.3,21,15,2
13742,"GMC","Sierra 1500 2WD",1997,"pickup","Auto",8,5,19,14,1
13743,"GMC","Sierra 1500 2WD",1997,"pickup","Manual",8,5,19,14,1
13744,"GMC","Sierra 1500 2WD",1997,"pickup","Auto",8,5.7,17,14,1
13745,"GMC","Sierra 1500 2WD",1997,"pickup","Manual",8,5.7,18,13,1
14511,"GMC","Sierra 1500 2WD",1998,"pickup","Auto",6,4.3,19,14,1
14512,"GMC","Sierra 1500 2WD",1998,"pickup","Manual",6,4.3,21,16,2
14513,"GMC","Sierra 1500 2WD",1998,"pickup","Auto",8,5,18,14,1
14514,"GMC","Sierra 1500 2WD",1998,"pickup","Manual",8,5,18,13,1
14515,"GMC","Sierra 1500 2WD",1998,"pickup","Auto",8,5.7,17,13,1
14516,"GMC","Sierra 1500 2WD",1998,"pickup","Manual",8,5.7,18,12,1
15300,"GMC","Sierra 1500 2WD",1999,"pickup","Auto",6,4.3,19,14,1
15301,"GMC","Sierra 1500 2WD",1999,"pickup","Manual",6,4.3,21,15,2
15302,"GMC","Sierra 1500 2WD",1999,"pickup","Auto",8,4.8,19,14,1
15303,"GMC","Sierra 1500 2WD",1999,"pickup","Manual",8,4.8,19,14,1
15304,"GMC","Sierra 1500 2WD",1999,"pickup","Auto",8,5,17,13,1
15305,"GMC","Sierra 1500 2WD",1999,"pickup","Auto",8,5.3,19,14,1
15306,"GMC","Sierra 1500 2WD",1999,"pickup","Auto",8,5.7,17,13,1
16110,"GMC","Sierra 1500 2WD",2000,"pickup","Auto",6,4.3,19,15,1
16111,"GMC","Sierra 1500 2WD",2000,"pickup","Manual",6,4.3,21,15,2
16112,"GMC","Sierra 1500 2WD",2000,"pickup","Auto",8,4.8,19,14,1
16113,"GMC","Sierra 1500 2WD",2000,"pickup","Manual",8,4.8,19,14,1
16114,"GMC","Sierra 1500 2WD",2000,"pickup","Auto",8,5.3,19,14,1
16970,"GMC","Sierra 1500 2WD",2001,"pickup","Auto",6,4.3,20,15,2
16971,"GMC","Sierra 1500 2WD",2001,"pickup","Manual",6,4.3,18,14,1
16972,"GMC","Sierra 1500 2WD",2001,"pickup","Auto",8,4.8,19,14,1
16973,"GMC","Sierra 1500 2WD",2001,"pickup","Manual",8,4.8,19,14,1
16974,"GMC","Sierra 1500 2WD",2001,"pickup","Auto",8,5.3,18,14,1
17905,"GMC","Sierra 1500 2WD",2002,"pickup","Manual",6,4.3,19,15,1
17906,"GMC","Sierra 1500 2WD",2002,"pickup","Auto",8,5.3,17,13,1
17907,"GMC","Sierra 1500 2WD",2002,"pickup","Auto",6,4.3,18,14,1
17908,"GMC","Sierra 1500 2WD",2002,"pickup","Auto",8,4.8,18,14,1
17909,"GMC","Sierra 1500 2WD",2002,"pickup","Manual",8,4.8,19,14,1
17910,"GMC","Sierra 1500 2WD",2002,"pickup","Auto",8,5.3,17,13,1
18876,"GMC","Sierra 1500 2WD",2003,"pickup","Auto",6,4.3,19,14,1
18877,"GMC","Sierra 1500 2WD",2003,"pickup","Manual",6,4.3,19,14,1
18878,"GMC","Sierra 1500 2WD",2003,"pickup","Auto",8,4.8,18,14,1
18879,"GMC","Sierra 1500 2WD",2003,"pickup","Manual",8,4.8,19,14,1
18880,"GMC","Sierra 1500 2WD",2003,"pickup","Auto",8,5.3,17,13,1
19268,"GMC","Sierra 1500 2WD",2003,"pickup","Auto",8,5.3,18,13,1
19993,"GMC","Sierra 1500 2WD",2004,"pickup","Auto",6,4.3,19,14,1
19994,"GMC","Sierra 1500 2WD",2004,"pickup","Manual",6,4.3,19,14,1
19995,"GMC","Sierra 1500 2WD",2004,"pickup","Auto",8,4.8,19,15,1
19996,"GMC","Sierra 1500 2WD",2004,"pickup","Manual",8,4.8,19,14,1
19997,"GMC","Sierra 1500 2WD",2004,"pickup","Auto",8,5.3,18,14,1
19998,"GMC","Sierra 1500 2WD",2004,"pickup","Auto",8,6,16,13,1
20388,"GMC","Sierra 1500 2WD",2004,"pickup","Auto",8,5.3,18,13,1
21118,"GMC","Sierra 1500 2WD",2005,"pickup","Auto",6,4.3,20,14,2
21119,"GMC","Sierra 1500 2WD",2005,"pickup","Manual",6,4.3,20,14,2
21120,"GMC","Sierra 1500 2WD",2005,"pickup","Auto",8,4.8,19,15,1
21121,"GMC","Sierra 1500 2WD",2005,"pickup","Manual",8,4.8,19,14,1
21122,"GMC","Sierra 1500 2WD",2005,"pickup","Auto",8,5.3,19,14,1
21123,"GMC","Sierra 1500 2WD",2005,"pickup","Auto",8,6,18,13,1
21593,"GMC","Sierra 1500 2WD",2005,"pickup","Auto",8,5.3,19,14,1
22200,"GMC","Sierra 1500 2WD",2006,"pickup","Auto",6,4.3,20,15,2
22201,"GMC","Sierra 1500 2WD",2006,"pickup","Manual",6,4.3,20,14,2
22202,"GMC","Sierra 1500 2WD",2006,"pickup","Auto",8,4.8,19,15,1
22203,"GMC","Sierra 1500 2WD",2006,"pickup","Manual",8,4.8,19,14,1
22204,"GMC","Sierra 1500 2WD",2006,"pickup","Auto",8,5.3,19,14,1
22205,"GMC","Sierra 1500 2WD",2006,"pickup","Auto",8,6,18,13,1
22624,"GMC","Sierra 1500 2WD",2006,"pickup","Auto",8,5.3,19,14,1
6117,"GMC","Sierra 1500 4WD",1989,"pickup","Auto",6,4.3,16,14,1
6118,"GMC","Sierra 1500 4WD",1989,"pickup","Auto",6,4.3,19,15,1
6119,"GMC","Sierra 1500 4WD",1989,"pickup","Manual",6,4.3,17,14,1
6120,"GMC","Sierra 1500 4WD",1989,"pickup","Manual",6,4.3,19,15,1
6121,"GMC","Sierra 1500 4WD",1989,"pickup","Auto",8,5,13,11,1
6122,"GMC","Sierra 1500 4WD",1989,"pickup","Auto",8,5,16,13,1
6123,"GMC","Sierra 1500 4WD",1989,"pickup","Manual",8,5,17,12,1
6124,"GMC","Sierra 1500 4WD",1989,"pickup","Auto",8,5.7,16,12,1
6125,"GMC","Sierra 1500 4WD",1989,"pickup","Manual",8,5.7,13,11,1
6126,"GMC","Sierra 1500 4WD",1989,"pickup","Manual",8,5.7,16,11,1
6127,"GMC","Sierra 1500 4WD",1989,"pickup","Auto",8,6.2,20,15,2
6128,"GMC","Sierra 1500 4WD",1989,"pickup","Manual",8,6.2,17,16,1
7189,"GMC","Sierra 1500 4WD",1990,"pickup","Auto",6,4.3,16,14,1
7190,"GMC","Sierra 1500 4WD",1990,"pickup","Auto",6,4.3,18,15,1
7191,"GMC","Sierra 1500 4WD",1990,"pickup","Manual",6,4.3,16,14,1
7192,"GMC","Sierra 1500 4WD",1990,"pickup","Manual",6,4.3,19,15,1
7193,"GMC","Sierra 1500 4WD",1990,"pickup","Auto",8,5,14,12,1
7194,"GMC","Sierra 1500 4WD",1990,"pickup","Auto",8,5,17,13,1
7195,"GMC","Sierra 1500 4WD",1990,"pickup","Manual",8,5,17,12,1
7196,"GMC","Sierra 1500 4WD",1990,"pickup","Auto",8,5.7,16,12,1
7197,"GMC","Sierra 1500 4WD",1990,"pickup","Manual",8,5.7,13,11,1
7198,"GMC","Sierra 1500 4WD",1990,"pickup","Manual",8,5.7,16,11,1
7199,"GMC","Sierra 1500 4WD",1990,"pickup","Auto",8,6.2,20,15,2
7200,"GMC","Sierra 1500 4WD",1990,"pickup","Manual",8,6.2,17,15,1
28907,"GMC","Sierra 1500 4WD",1991,"pickup","Manual",8,6.2,20,16,2
8312,"GMC","Sierra 1500 4WD",1991,"pickup","Auto",6,4.3,18,14,1
8313,"GMC","Sierra 1500 4WD",1991,"pickup","Manual",6,4.3,16,14,1
8314,"GMC","Sierra 1500 4WD",1991,"pickup","Manual",6,4.3,19,15,1
8315,"GMC","Sierra 1500 4WD",1991,"pickup","Manual",6,4.3,18,15,1
8316,"GMC","Sierra 1500 4WD",1991,"pickup","Auto",8,5,16,12,1
8317,"GMC","Sierra 1500 4WD",1991,"pickup","Manual",8,5,17,12,1
8318,"GMC","Sierra 1500 4WD",1991,"pickup","Auto",8,5.7,15,11,1
8319,"GMC","Sierra 1500 4WD",1991,"pickup","Manual",8,5.7,13,11,1
8320,"GMC","Sierra 1500 4WD",1991,"pickup","Manual",8,5.7,16,11,1
8321,"GMC","Sierra 1500 4WD",1991,"pickup","Manual",8,5.7,15,11,1
8322,"GMC","Sierra 1500 4WD",1991,"pickup","Auto",8,6.2,19,15,1
8323,"GMC","Sierra 1500 4WD",1991,"pickup","Manual",8,6.2,17,15,1
9376,"GMC","Sierra 1500 4WD",1992,"pickup","Auto",6,4.3,19,13,1
9377,"GMC","Sierra 1500 4WD",1992,"pickup","Manual",6,4.3,17,14,1
9378,"GMC","Sierra 1500 4WD",1992,"pickup","Manual",6,4.3,18,15,1
9379,"GMC","Sierra 1500 4WD",1992,"pickup","Auto",8,5,17,12,1
9380,"GMC","Sierra 1500 4WD",1992,"pickup","Manual",8,5,16,12,1
9381,"GMC","Sierra 1500 4WD",1992,"pickup","Auto",8,5.7,16,11,1
9382,"GMC","Sierra 1500 4WD",1992,"pickup","Manual",8,5.7,14,11,1
9383,"GMC","Sierra 1500 4WD",1992,"pickup","Manual",8,5.7,16,11,1
9384,"GMC","Sierra 1500 4WD",1992,"pickup","Auto",8,6.2,20,15,2
9385,"GMC","Sierra 1500 4WD",1992,"pickup","Manual",8,6.2,20,16,2
10379,"GMC","Sierra 1500 4WD",1993,"pickup","Auto",6,4.3,17,14,1
10380,"GMC","Sierra 1500 4WD",1993,"pickup","Manual",6,4.3,17,14,1
10381,"GMC","Sierra 1500 4WD",1993,"pickup","Manual",6,4.3,18,14,1
10382,"GMC","Sierra 1500 4WD",1993,"pickup","Auto",8,5,17,12,1
10383,"GMC","Sierra 1500 4WD",1993,"pickup","Manual",8,5,16,12,1
10384,"GMC","Sierra 1500 4WD",1993,"pickup","Auto",8,5.7,16,11,1
10385,"GMC","Sierra 1500 4WD",1993,"pickup","Manual",8,5.7,16,11,1
10386,"GMC","Sierra 1500 4WD",1993,"pickup","Manual",8,5.7,14,11,1
10387,"GMC","Sierra 1500 4WD",1993,"pickup","Auto",8,6.2,20,15,2
29049,"GMC","Sierra 1500 4WD",1993,"pickup","Manual",8,6.2,19,16,1
11330,"GMC","Sierra 1500 4WD",1994,"pickup","Auto",6,4.3,18,14,1
11331,"GMC","Sierra 1500 4WD",1994,"pickup","Manual",6,4.3,17,14,1
11332,"GMC","Sierra 1500 4WD",1994,"pickup","Manual",6,4.3,18,15,1
11333,"GMC","Sierra 1500 4WD",1994,"pickup","Auto",8,5,17,12,1
11334,"GMC","Sierra 1500 4WD",1994,"pickup","Manual",8,5,16,12,1
11335,"GMC","Sierra 1500 4WD",1994,"pickup","Auto",8,5.7,16,11,1
11336,"GMC","Sierra 1500 4WD",1994,"pickup","Manual",8,5.7,16,11,1
11337,"GMC","Sierra 1500 4WD",1994,"pickup","Manual",8,5.7,14,11,1
11338,"GMC","Sierra 1500 4WD",1994,"pickup","Auto",8,6.5,17,14,1
11339,"GMC","Sierra 1500 4WD",1994,"pickup","Auto",8,6.5,18,14,1
11340,"GMC","Sierra 1500 4WD",1994,"pickup","Manual",8,6.5,20,15,2
12292,"GMC","Sierra 1500 4WD",1995,"pickup","Auto",6,4.3,17,14,1
12293,"GMC","Sierra 1500 4WD",1995,"pickup","Manual",6,4.3,17,13,1
12294,"GMC","Sierra 1500 4WD",1995,"pickup","Manual",6,4.3,17,14,1
12295,"GMC","Sierra 1500 4WD",1995,"pickup","Auto",8,5,15,11,1
12296,"GMC","Sierra 1500 4WD",1995,"pickup","Manual",8,5,16,11,1
12297,"GMC","Sierra 1500 4WD",1995,"pickup","Auto",8,5.7,15,11,1
12298,"GMC","Sierra 1500 4WD",1995,"pickup","Manual",8,5.7,15,11,1
12299,"GMC","Sierra 1500 4WD",1995,"pickup","Manual",8,5.7,16,12,1
12300,"GMC","Sierra 1500 4WD",1995,"pickup","Auto",8,6.5,17,14,1
12301,"GMC","Sierra 1500 4WD",1995,"pickup","Auto",8,6.5,19,14,1
12302,"GMC","Sierra 1500 4WD",1995,"pickup","Manual",8,6.5,17,14,1
13063,"GMC","Sierra 1500 4WD",1996,"pickup","Auto",6,4.3,19,15,1
13064,"GMC","Sierra 1500 4WD",1996,"pickup","Manual",6,4.3,19,14,1
13065,"GMC","Sierra 1500 4WD",1996,"pickup","Auto",8,5,17,13,1
13066,"GMC","Sierra 1500 4WD",1996,"pickup","Manual",8,5,17,13,1
13067,"GMC","Sierra 1500 4WD",1996,"pickup","Auto",8,5.7,16,12,1
13068,"GMC","Sierra 1500 4WD",1996,"pickup","Manual",8,5.7,17,12,1
13069,"GMC","Sierra 1500 4WD",1996,"pickup","Auto",8,6.5,17,14,1
13790,"GMC","Sierra 1500 4WD",1997,"pickup","Auto",6,4.3,18,14,1
13791,"GMC","Sierra 1500 4WD",1997,"pickup","Manual",6,4.3,19,14,1
13792,"GMC","Sierra 1500 4WD",1997,"pickup","Auto",8,5,17,13,1
13793,"GMC","Sierra 1500 4WD",1997,"pickup","Manual",8,5,17,11,1
13794,"GMC","Sierra 1500 4WD",1997,"pickup","Auto",8,5.7,16,12,1
13795,"GMC","Sierra 1500 4WD",1997,"pickup","Manual",8,5.7,17,11,1
13796,"GMC","Sierra 1500 4WD",1997,"pickup","Auto",8,6.5,17,14,1
14562,"GMC","Sierra 1500 4WD",1998,"pickup","Auto",6,4.3,18,14,1
14563,"GMC","Sierra 1500 4WD",1998,"pickup","Manual",6,4.3,19,14,1
14564,"GMC","Sierra 1500 4WD",1998,"pickup","Auto",8,5,17,12,1
14565,"GMC","Sierra 1500 4WD",1998,"pickup","Manual",8,5,17,12,1
14566,"GMC","Sierra 1500 4WD",1998,"pickup","Auto",8,5.7,16,12,1
14567,"GMC","Sierra 1500 4WD",1998,"pickup","Manual",8,5.7,16,11,1
14568,"GMC","Sierra 1500 4WD",1998,"pickup","Auto",8,6.5,17,13,1
15350,"GMC","Sierra 1500 4WD",1999,"pickup","Auto",6,4.3,19,14,1
15351,"GMC","Sierra 1500 4WD",1999,"pickup","Manual",6,4.3,16,13,1
15352,"GMC","Sierra 1500 4WD",1999,"pickup","Auto",8,4.8,17,14,1
15353,"GMC","Sierra 1500 4WD",1999,"pickup","Manual",8,4.8,18,13,1
15354,"GMC","Sierra 1500 4WD",1999,"pickup","Auto",8,5,17,13,1
15355,"GMC","Sierra 1500 4WD",1999,"pickup","Auto",8,5.3,16,13,1
15356,"GMC","Sierra 1500 4WD",1999,"pickup","Auto",8,5.7,16,12,1
16155,"GMC","Sierra 1500 4WD",2000,"pickup","Auto",6,4.3,18,14,1
16156,"GMC","Sierra 1500 4WD",2000,"pickup","Manual",6,4.3,16,13,1
16157,"GMC","Sierra 1500 4WD",2000,"pickup","Auto",8,4.8,17,14,1
16158,"GMC","Sierra 1500 4WD",2000,"pickup","Manual",8,4.8,18,13,1
16159,"GMC","Sierra 1500 4WD",2000,"pickup","Auto",8,5.3,16,13,1
17023,"GMC","Sierra 1500 4WD",2001,"pickup","Auto",6,4.3,18,14,1
17024,"GMC","Sierra 1500 4WD",2001,"pickup","Manual",6,4.3,16,13,1
17025,"GMC","Sierra 1500 4WD",2001,"pickup","Auto",8,4.8,16,13,1
17026,"GMC","Sierra 1500 4WD",2001,"pickup","Manual",8,4.8,16,13,1
17027,"GMC","Sierra 1500 4WD",2001,"pickup","Auto",8,5.3,16,13,1
17028,"GMC","Sierra 1500 4WD",2001,"pickup","Auto",8,6,13,10,1
17959,"GMC","Sierra 1500 4WD",2002,"pickup","Auto",8,5.3,16,12,1
17960,"GMC","Sierra 1500 4WD",2002,"pickup","Auto",6,4.3,17,13,1
17961,"GMC","Sierra 1500 4WD",2002,"pickup","Manual",6,4.3,16,13,1
17962,"GMC","Sierra 1500 4WD",2002,"pickup","Auto",8,4.8,16,13,1
17963,"GMC","Sierra 1500 4WD",2002,"pickup","Manual",8,4.8,16,12,1
17964,"GMC","Sierra 1500 4WD",2002,"pickup","Auto",8,5.3,16,13,1
18930,"GMC","Sierra 1500 4WD",2003,"pickup","Auto",6,4.3,17,13,1
18931,"GMC","Sierra 1500 4WD",2003,"pickup","Manual",6,4.3,17,13,1
18932,"GMC","Sierra 1500 4WD",2003,"pickup","Auto",8,4.8,16,13,1
18933,"GMC","Sierra 1500 4WD",2003,"pickup","Manual",8,4.8,16,13,1
18934,"GMC","Sierra 1500 4WD",2003,"pickup","Auto",8,5.3,16,13,1
19280,"GMC","Sierra 1500 4WD",2003,"pickup","Auto",8,5.3,16,12,1
20066,"GMC","Sierra 1500 4WD",2004,"pickup","Auto",6,4.3,17,13,1
20067,"GMC","Sierra 1500 4WD",2004,"pickup","Manual",6,4.3,17,13,1
20068,"GMC","Sierra 1500 4WD",2004,"pickup","Auto",8,4.8,17,13,1
20069,"GMC","Sierra 1500 4WD",2004,"pickup","Manual",8,4.8,16,13,1
20070,"GMC","Sierra 1500 4WD",2004,"pickup","Auto",8,5.3,17,13,1
20389,"GMC","Sierra 1500 4WD",2004,"pickup","Auto",8,5.3,16,12,1
21175,"GMC","Sierra 1500 4WD",2005,"pickup","Auto",6,4.3,17,13,1
21176,"GMC","Sierra 1500 4WD",2005,"pickup","Manual",6,4.3,18,13,1
21177,"GMC","Sierra 1500 4WD",2005,"pickup","Auto",8,4.8,18,14,1
21178,"GMC","Sierra 1500 4WD",2005,"pickup","Manual",8,4.8,18,14,1
21179,"GMC","Sierra 1500 4WD",2005,"pickup","Auto",8,5.3,17,13,1
21537,"GMC","Sierra 1500 4WD",2005,"pickup","Auto",8,5.3,17,13,1
22274,"GMC","Sierra 1500 4WD",2006,"pickup","Auto",6,4.3,17,13,1
22275,"GMC","Sierra 1500 4WD",2006,"pickup","Manual",6,4.3,18,13,1
22276,"GMC","Sierra 1500 4WD",2006,"pickup","Auto",8,4.8,18,14,1
22277,"GMC","Sierra 1500 4WD",2006,"pickup","Manual",8,4.8,18,14,1
22278,"GMC","Sierra 1500 4WD",2006,"pickup","Auto",8,5.3,18,13,1
22279,"GMC","Sierra 1500 4WD",2006,"pickup","Auto",8,6,16,13,1
22633,"GMC","Sierra 1500 4WD",2006,"pickup","Auto",8,5.3,17,13,1
20071,"GMC","Sierra 1500 AWD",2004,"pickup","Auto",8,6,16,12,1
21180,"GMC","Sierra 1500 AWD",2005,"pickup","Auto",8,6,15,12,1
22280,"GMC","Sierra 1500 AWD",2006,"pickup","Auto",8,6,16,12,1
10305,"GMC","Sierra 2500 2WD",1993,"pickup","Auto",6,4.3,20,15,2
10306,"GMC","Sierra 2500 2WD",1993,"pickup","Manual",6,4.3,20,14,2
10307,"GMC","Sierra 2500 2WD",1993,"pickup","Manual",6,4.3,19,15,1
10308,"GMC","Sierra 2500 2WD",1993,"pickup","Auto",8,5,17,13,1
10309,"GMC","Sierra 2500 2WD",1993,"pickup","Manual",8,5,17,13,1
10310,"GMC","Sierra 2500 2WD",1993,"pickup","Auto",8,5.7,17,13,1
10311,"GMC","Sierra 2500 2WD",1993,"pickup","Manual",8,5.7,17,12,1
10312,"GMC","Sierra 2500 2WD",1993,"pickup","Manual",8,5.7,16,11,1
29042,"GMC","Sierra 2500 2WD",1993,"pickup","Auto",8,6.2,20,15,2
29043,"GMC","Sierra 2500 2WD",1993,"pickup","Manual",8,6.2,20,16,2
11257,"GMC","Sierra 2500 2WD",1994,"pickup","Auto",8,0,20,15,2
11258,"GMC","Sierra 2500 2WD",1994,"pickup","Manual",8,0,22,17,2
11259,"GMC","Sierra 2500 2WD",1994,"pickup","Auto",6,4.3,20,15,2
11260,"GMC","Sierra 2500 2WD",1994,"pickup","Manual",6,4.3,20,15,2
11261,"GMC","Sierra 2500 2WD",1994,"pickup","Manual",6,4.3,20,15,2
11262,"GMC","Sierra 2500 2WD",1994,"pickup","Auto",8,5,17,13,1
11263,"GMC","Sierra 2500 2WD",1994,"pickup","Auto",8,5.7,16,12,1
11264,"GMC","Sierra 2500 2WD",1994,"pickup","Manual",8,5.7,17,11,1
11265,"GMC","Sierra 2500 2WD",1994,"pickup","Manual",8,5.7,16,11,1
11266,"GMC","Sierra 2500 2WD",1994,"pickup","Auto",8,6.5,19,15,1
29079,"GMC","Sierra 2500 2WD",1994,"pickup","Manual",8,5,17,12,1
12217,"GMC","Sierra 2500 2WD",1995,"pickup","Auto",6,4.3,20,15,2
12218,"GMC","Sierra 2500 2WD",1995,"pickup","Manual",6,4.3,20,15,2
12219,"GMC","Sierra 2500 2WD",1995,"pickup","Manual",6,4.3,20,15,2
12220,"GMC","Sierra 2500 2WD",1995,"pickup","Auto",8,5,16,12,1
12221,"GMC","Sierra 2500 2WD",1995,"pickup","Manual",8,5,17,12,1
12222,"GMC","Sierra 2500 2WD",1995,"pickup","Manual",8,5.7,17,11,1
12223,"GMC","Sierra 2500 2WD",1995,"pickup","Manual",8,5.7,17,13,1
12224,"GMC","Sierra 2500 2WD",1995,"pickup","Auto",8,6.5,20,15,2
12225,"GMC","Sierra 2500 2WD",1995,"pickup","Auto",8,6.5,18,14,1
12226,"GMC","Sierra 2500 2WD",1995,"pickup","Manual",8,6.5,22,17,2
29565,"GMC","Sierra 2500 2WD",1995,"pickup","Auto",8,5.7,14,11,1
13016,"GMC","Sierra 2500 2WD",1996,"pickup","Auto",8,5,17,14,1
13017,"GMC","Sierra 2500 2WD",1996,"pickup","Manual",8,5,18,14,1
13018,"GMC","Sierra 2500 2WD",1996,"pickup","Auto",8,5.7,17,12,1
13019,"GMC","Sierra 2500 2WD",1996,"pickup","Manual",8,5.7,16,11,1
13020,"GMC","Sierra 2500 2WD",1996,"pickup","Auto",8,6.5,18,15,1
13746,"GMC","Sierra 2500 2WD",1997,"pickup","Auto",8,5,17,14,1
13747,"GMC","Sierra 2500 2WD",1997,"pickup","Manual",8,5,19,14,1
13748,"GMC","Sierra 2500 2WD",1997,"pickup","Auto",8,5.7,17,14,1
13749,"GMC","Sierra 2500 2WD",1997,"pickup","Manual",8,5.7,18,13,1
13750,"GMC","Sierra 2500 2WD",1997,"pickup","Auto",8,6.5,17,14,1
14517,"GMC","Sierra 2500 2WD",1998,"pickup","Auto",8,5,18,14,1
14518,"GMC","Sierra 2500 2WD",1998,"pickup","Manual",8,5,17,13,1
14519,"GMC","Sierra 2500 2WD",1998,"pickup","Auto",8,5.7,17,13,1
14520,"GMC","Sierra 2500 2WD",1998,"pickup","Manual",8,5.7,18,12,1
14521,"GMC","Sierra 2500 2WD",1998,"pickup","Auto",8,6.5,17,13,1
15307,"GMC","Sierra 2500 2WD",1999,"pickup","Auto",8,5.3,18,14,1
15308,"GMC","Sierra 2500 2WD",1999,"pickup","Auto",8,6,15,11,1
16115,"GMC","Sierra 2500 2WD",2000,"pickup","Auto",8,5.3,18,14,1
16116,"GMC","Sierra 2500 2WD",2000,"pickup","Auto",8,6,15,11,1
28908,"GMC","Sierra 2500 4WD",1991,"pickup","Manual",8,6.2,21,17,2
10388,"GMC","Sierra 2500 4WD",1993,"pickup","Auto",6,4.3,17,14,1
10389,"GMC","Sierra 2500 4WD",1993,"pickup","Manual",6,4.3,17,13,1
10390,"GMC","Sierra 2500 4WD",1993,"pickup","Manual",6,4.3,17,14,1
10391,"GMC","Sierra 2500 4WD",1993,"pickup","Auto",8,5,17,12,1
10392,"GMC","Sierra 2500 4WD",1993,"pickup","Manual",8,5,16,11,1
10393,"GMC","Sierra 2500 4WD",1993,"pickup","Auto",8,5.7,16,11,1
10394,"GMC","Sierra 2500 4WD",1993,"pickup","Manual",8,5.7,16,11,1
